concept_id,concept_code,concept_name,vocabulary_id
36715571,721283000,Acidosis due to type 1 diabetes mellitus,SNOMED
45769891,87471000119106,Ankle ulcer due to type 1 diabetes mellitus,SNOMED
37016767,712882000,Autonomic neuropathy due to type 1 diabetes mellitus,SNOMED
45763585,60991000119100,Blindness due to type 1 diabetes mellitus,SNOMED
4128019,290002008,Brittle type 1 diabetes mellitus,SNOMED
4225656,421920002,Cataract due to diabetes mellitus type 1,SNOMED
45773688,96441000119101,Chronic kidney disease due to type 1 diabetes mellitus,SNOMED
45773576,90721000119101,Chronic kidney disease stage 1 due to type 1 diabetes mellitus,SNOMED
45769901,90731000119103,Chronic kidney disease stage 2 due to type 1 diabetes mellitus,SNOMED
45771075,90741000119107,Chronic kidney disease stage 3 due to type 1 diabetes mellitus,SNOMED
45769902,90751000119109,Chronic kidney disease stage 4 due to type 1 diabetes mellitus,SNOMED
45769903,90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes mellitus,SNOMED
45769837,72141000119104,Chronic ulcer of skin due to type 1 diabetes mellitus,SNOMED
765650,82561000119101,Cranial nerve palsy due to diabetes mellitus type 1,SNOMED
45757674,31321000119102,Diabetes mellitus type 1 without retinopathy,SNOMED
45769832,72021000119109,Dermopathy due to type 1 diabetes mellitus,SNOMED
373999,421165007,Diabetic oculopathy associated with type 1 diabetes mellitus,SNOMED
43530657,1561000119105,Diabetic peripheral neuropathy associated with type 1 diabetes mellitus,SNOMED
45757074,104951000119106,Vitreous hemorrhage due to type 1 diabetes mellitus,SNOMED
4324885,429094000,Dietary education for type 1 diabetes mellitus,SNOMED
435216,420868002,Disorder due to type 1 diabetes mellitus,SNOMED
42538169,739681000,Disorder of eye due to type 1 diabetes mellitus,SNOMED
42535539,368521000119107,Disorder of nerve co-occurrent and due to type 1 diabetes mellitus,SNOMED
37016353,368551000119104,Dyslipidemia due to type 1 diabetes mellitus,SNOMED
45769904,90771000119100,End stage renal disease on dialysis due to type 1 diabetes mellitus,SNOMED
43531565,691000119103,Erectile dysfunction due to type 1 diabetes mellitus,SNOMED
4221344,420486006,Exudative maculopathy due to type 1 diabetes mellitus,SNOMED
45757507,164881000119109,Ulcer of foot due to type 1 diabetes mellitus,SNOMED
45769892,87491000119107,Ulcer of forefoot due to type 1 diabetes mellitus,SNOMED
