concept_id,concept_code,concept_name,vocabulary_id
41312594,OMOP2510556,"""insulin",RX
41347108,OMOP2545070,"""3 ML Regular Insulin",RX
21058212,OMOP305983,"""3 ML Regular Insulin",RX
36896235,OMOP994122,1.5 ML Insulin Glargine 300 UNT/ML Auto-Injector,RX
41412673,OMOP2610635,"""1.5 ML insulin",RX
35786158,OMOP2787619,"""1.6 ML Insulin",RX
35786162,OMOP2787623,"""1.6 ML Insulin",RX
41157125,OMOP2355087,"""insulin",RX
41349302,OMOP2547264,3 ML Insulin Lispro 100 UNT/ML Cartridge [Liprolog] Box of 5 by Berlin-Chemie,RX
41203772,OMOP2401734,"""insulin",RX
44181004,OMOP3057727,"""insulin",RX
41364923,OMOP2562885,"""10 ML insulin",RX
41272336,OMOP2470298,"""Regular Insulin",RX
36894882,OMOP993121,Insulin Glargine 100 UNT/ML Injection [Lantus],RX
43208105,OMOP516462,"""10 ML insulin",RX
43269746,OMOP561947,3 ML Insulin Lispro 100 UNT/ML Injection Box of 5,RX
44124065,OMOP1118696,Areca Catechu 1 X / Barberry Extract 3 X / Burdock root extract 3 X / Cascara sagrada 3 X / Glycyrrhiza glabra extract 3 X / Manganese 10 X / Oyster shell calcium carbonate preparation 12 X / Pulsatilla koreana whole extract 12 X / ... Oral Solution,RX
35781530,OMOP2782991,"""10 ML Regular Insulin",RX
41347116,OMOP2545078,"""3 ML Regular Insulin",RX
40951512,OMOP2149474,Insulin Lispro 10 IU/ML,RX
41372502,OMOP2570464,"""10 ML Insulin",RX
43286727,OMOP560980,1.5 ML Insulin Glargine 300 UNT/ML Injection,RX
41085393,OMOP2283355,"""insulin",RX
44193094,OMOP3069817,"""10 ML Insulin",RX
41467290,OMOP2665252,"""3.15 ML Regular Insulin",RX
41371159,OMOP2569121,"""10 ML insulin",RX
43681214,OMOP761109,"""3 ML Regular Insulin",RX
44166044,OMOP3042767,"""insulin",RX
43518193,OMOP2805308,"""3 ML insulin",RX
41000581,OMOP2198543,"""Regular Insulin",RX
41347337,OMOP2545299,"""3 ML insulin",RX
41236426,OMOP2434388,"""Insulin",RX
41371958,OMOP2569920,"""10 ML Insulin",RX
44127939,OMOP1122570,"""insulin",RX
40828743,OMOP2026705,Insulin Glargine 33.3 IU/ML [Abasaglar],RX
41349326,OMOP2547288,"""3 ML insulin",RX
41467111,OMOP2665073,"""3.12 ML Regular Insulin",RX
35779483,OMOP2780944,"""3 ML Insulin",RX
36408883,OMOP3100925,insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Injectable Solution Box of 5,RX
41372269,OMOP2570231,10 ML Insulin Glargine 10 IU/ML Injectable Suspension [Lantus] Box of 1,RX
