concept_id,concept_code,concept_name,vocabulary_id
45756813,OMOP4822026,Pediatric Nephrology,ABMS
38004479,39,Nephrology,Medicare Specialty
44777772,259,Paediatric Nephrology,HES Specialty
44777783,361,Nephrology,HES Specialty
3192218,309333008,Paediatric nephrologist,Nebraska Lexicon
38003745,163WN0300X,Registered Nephrology Nurse,NUCC
38003880,207RN0300X,"Allopathic & Osteopathic Physicians, Internal Medicine, Nephrology",NUCC
38004167,246ZN0300X,Nephrology Technician,NUCC
38003955,2080P0210X,"Allopathic & Osteopathic Physicians, Pediatrics, Pediatric Nephrology",NUCC
3197846,11911009,Nephrologist,Nebraska Lexicon
4042512,11911009,Nephrologist,SNOMED
4205968,309333008,Pediatric nephrologist,SNOMED
